0,nospec_no_specifier_test,1650289143,0
1,nospec_empty_string,1650289143,0
2,nospec_some_escaped_chars,1650289143,0
3,nospec_successive_5_5,1650289143,0
4,nospec_successive_2_9,1650289143,0
5,nospec_successive_8_3,1650289143,0
6,pct_basic,1650383606,0
7,pct_5w,0,1650383606
8,pct_5wlj,0,1650383606
9,pct_5wzp,0,1650383606
10,pct_5wljzp,0,1650383606
16,c_allprintable_combined,1650383576,0
17,c_1_31_combined,1650383576,0
18,c_128_255_combined,1650383576,0
19,c_allprintable_width,0,1650383576
20,c_1_31_width,0,1650383576
21,c_128_255_width,0,1650383576
22,c_allprintable_width_lj,0,1650383576
23,c_1_31_width_lj,0,1650383576
24,c_128_255_width_lj,0,1650383576
25,c_nullterm_basic,1650383576,0
26,c_nullterm_5w,0,1650383576
27,c_nullterm_5wlj,0,1650383576
28,s_basic_string_expansion,1650383591,0
29,s_only_string_expansion,1650383591,0
30,s_two_string_expansions,1650383591,0
31,s_two_string_expansions2,1650383591,0
32,s_empty_string_expansion,1650383591,0
33,s_full_then_empty_string,1650383591,0
34,s_empty_then_full_string,1650383591,0
35,s_three_strings,1650383591,0
36,s_space_padded_field_width,0,1650383591
37,s_space_padded_field_width2,0,1650383591
38,s_space_padded_over_field_width,0,1650383591
39,s_space_padded_field_width_lj,0,1650383591
40,s_space_padded_field_width2_lj,0,1650383591
41,s_space_padded_over_field_width_lj,0,1650383591
42,s_string_prec_notrunc,0,1650383591
43,s_string_prec_trunc,0,1650383591
44,s_string_prec_default,0,1650383591
45,s_string_prec_zero,0,1650383591
46,s_two_strings_prec_2trunc,0,1650383591
47,s_two_strings_prec_1trunc_a,0,1650383591
48,s_two_strings_prec_1trunc_b,0,1650383591
49,s_two_strings_prec_0trunc,0,1650383591
50,s_string_prec_width_notrunc,0,1650383591
51,s_string_prec_width_trunc,0,1650383591
52,s_string_prec_width_notrunc_lj,0,1650383591
53,s_string_prec_width_trunc_lj,0,1650383591
54,s_two_s_prec_width_2fit_0trunc,0,1650383591
55,s_two_s_prec_width_1fit_a_0trunc,0,1650383591
56,s_two_s_prec_width_1fit_b_0trunc,0,1650383591
57,s_two_s_prec_width_0fit_0trunc,0,1650383591
58,s_two_s_prec_width_2fit_1trunc_a,0,1650383591
59,s_two_s_prec_width_1fit_a_1trunc_a,0,1650383591
60,s_two_s_prec_width_1fit_b_1trunc_a,0,1650383591
61,s_two_s_prec_width_0fit_1trunc_a,0,1650383591
62,s_two_s_prec_width_2fit_1trunc_b,0,1650383591
63,s_two_s_prec_width_1fit_a_1trunc_b,0,1650383591
64,s_two_s_prec_width_1fit_b_1trunc_b,0,1650383591
65,s_two_s_prec_width_0fit_1trunc_b,0,1650383591
66,s_two_s_prec_width_2fit_2trunc,0,1650383591
67,s_two_s_prec_width_1fit_a_2trunc,0,1650383591
68,s_two_s_prec_width_1fit_b_2trunc,0,1650383591
69,s_two_s_prec_width_0fit_2trunc,0,1650383591
70,s_two_s_prec_width_2trunc,0,1650383591
71,s_two_strings_lj_and_rj,0,1650383591
72,s_two_strings_rj_and_lj,0,1650383591
73,s_null_basic_string_expansion,1650383591,0
74,s_null_only_string_expansion,1650383591,0
75,s_null_space_padded_field_width,0,1650383591
76,s_null_space_padded_over_field_width,0,1650383591
77,s_null_space_padded_field_width_lj,0,1650383591
78,s_null_space_padded_field_width2_lj,0,1650383591
79,s_null_space_padded_over_field_width_lj,0,1650383591
80,s_null_string_prec_notrunc,0,1650383591
81,s_null_string_prec_trunc,0,1650383591
82,s_null_string_prec_default,0,1650383591
83,s_null_string_prec_zero,0,1650383591
84,s_basic_s_hidden,1650383591,0
85,s_width_3_s_hidden,0,1650383591
86,s_width_9_s_hidden,0,1650383591
87,s_prec_no_width_s_hidden,0,1650383591
88,s_prec_9_no_width_s_hidden,0,1650383591
89,s_prec_03_no_width_s_hidden,0,1650383591
90,s_prec_09_no_width_s_hidden,0,1650383591
91,s_prec_03_no_width_s_null,0,1650383591
92,s_prec_09_no_width_s_null,0,1650383591
93,s_prec_00_no_width_s_nullchar,0,1650383591
94,s_prec_01_no_width_s_nullchar,0,1650383591
95,s_prec_03_no_width_s_nullchar,0,1650383591
96,s_prec_09_no_width_s_nullchar,0,1650383591
97,s_prec_0_width_3_s_hidden,0,1650383591
98,s_prec_0_width_10_s_hidden,0,1650383591
99,s_prec_0_width_3_s_null,0,1650383591
100,s_prec_0_width_10_s_null,0,1650383591
101,s_prec_0_width_1_s_nullchar,0,1650383591
102,s_prec_0_width_2_s_nullchar,0,1650383591
103,s_prec_0_width_9_s_nullchar,0,1650383591
104,s_prec_0_lj_width_3_s_hidden,0,1650383591
105,s_prec_0_lj_width_8_s_hidden,0,1650383591
106,s_prec_0_lj_width_3_s_null,0,1650383591
107,s_prec_0_lj_width_8_s_null,0,1650383591
108,s_prec_0_lj_width_1_s_nullchar,0,1650383591
109,s_prec_0_lj_width_2_s_nullchar,0,1650383591
110,s_prec_0_lj_width_6_s_nullchar,0,1650383591
111,s_prec_1_width_3_s_hidden,0,1650383591
112,s_prec_1_width_10_s_hidden,0,1650383591
113,s_prec_1_width_3_s_null,0,1650383591
114,s_prec_1_width_9_s_null,0,1650383591
115,s_prec_1_lj_width_3_s_hidden,0,1650383591
116,s_prec_1_lj_width_10_s_hidden,0,1650383591
117,s_prec_1_lj_width_3_s_null,0,1650383591
118,s_prec_1_lj_width_9_s_null,0,1650383591
119,s_prec_1_lj_width_3_s_nullchar,0,1650383591
120,s_prec_1_lj_width_6_s_nullchar,0,1650383591
121,s_prec_perfect_width_3_s_hidden,0,1650383591
122,s_prec_perfect_width_20_s_hidden,0,1650383591
123,s_prec_perfect_width_3_s_null,0,1650383591
124,s_prec_perfect_width_20_s_null,0,1650383591
125,s_prec_perfect_width_3_s_nullchar,0,1650383591
126,s_prec_perfect_width_6_s_nullchar,0,1650383591
127,s_prec_perfect_lj_width_3_s_hidden,0,1650383591
128,s_prec_perfect_lj_width_20_s_hidden,0,1650383591
129,s_prec_8_lj_width_3_s_hidden,0,1650383591
130,s_prec_8_lj_width_10_s_hidden,0,1650383591
131,s_prec_8_lj_width_3_s_null,0,1650383591
132,s_prec_8_lj_width_10_s_null,0,1650383591
133,s_prec_00_lj_s_hidden_trunc,0,1650383591
134,s_prec_09_lj_s_hidden_notrunc,0,1650383591
173,p_null,1650383606,0
178,p_ftfc_5w_throwswarning,0,1650383606
179,p_basic,1650383606,0
180,p_width_fit,0,1650383606
181,p_width_nofit,0,1650383606
182,p_width_16,0,1650383606
183,p_width_8,0,1650383606
184,p_width_32,0,1650383606
185,p_width_fit_lj,0,1650383606
186,p_width_nofit_lj,0,1650383606
187,p_width_16_lj,0,1650383606
188,p_width_8_lj,0,1650383606
189,p_width_32_lj,0,1650383606
190,d_basic_pos,1650290183,0
191,d_basic_neg,1650290183,0
192,d_basic_zero,1650290183,0
193,d_basic_onlypos,1650290183,0
194,d_basic_onlyneg,1650290183,0
195,d_basic_onlyzero,1650290183,0
196,d_intmax,1650290183,0
197,d_intmin,1650290183,0
198,d_width_pos_fits,0,1650290183
199,d_width_neg_fits,0,1650290183
200,d_width_zero_fits,0,1650290183
201,d_width_pos_exactfit,0,1650290183
202,d_width_neg_exactfit,0,1650290183
203,d_width_pos_nofit,0,1650290183
204,d_width_neg_nofit,0,1650290183
205,d_width_pos_fits_lj,0,1650290183
206,d_width_neg_fits_lj,0,1650290183
207,d_width_zero_fits_lj,0,1650290183
208,d_width_pos_exactfit_lj,0,1650290183
209,d_width_neg_exactfit_lj,0,1650290183
210,d_width_pos_nofit_lj,0,1650290183
211,d_width_neg_nofit_lj,0,1650290183
212,d_prec_fits_pos,0,1650290183
213,d_prec_fits_neg,0,1650290183
214,d_prec_fits_zero,0,1650290183
215,d_prec_exactfit_pos,0,1650290183
216,d_prec_exactfit_neg,0,1650290183
217,d_prec_nofit_pos,0,1650290183
218,d_prec_nofit_neg,0,1650290183
219,d_zp_pos_fits,0,1650290183
220,d_zp_neg_fits,0,1650290183
221,d_zp_zero_fits,0,1650290183
222,d_zp_pos_exactfit,0,1650290183
223,d_zp_neg_exactfit,0,1650290183
224,d_zp_neg_minus1fit,0,1650290183
225,d_prec_width_fit_fit_pos,0,1650290183
226,d_prec_width_fit_fit_neg,0,1650290183
227,d_prec_width_fit_fit_zero,0,1650290183
228,d_prec_width_nofit_fit_pos,0,1650290183
229,d_prec_width_nofit_fit_neg,0,1650290183
230,d_prec_width_fit_nofit_pos,0,1650290183
231,d_prec_width_fit_nofit_neg,0,1650290183
232,d_prec_width_nofit_nofit_pos,0,1650290183
233,d_prec_width_nofit_nofit_neg,0,1650290183
234,d_prec_width_fit_fit_pos_lj,0,1650290183
235,d_prec_width_fit_fit_neg_lj,0,1650290183
236,d_prec_width_fit_fit_zero_lj,0,1650290183
237,d_prec_width_nofit_fit_pos_lj,0,1650290183
238,d_prec_width_nofit_fit_neg_lj,0,1650290183
239,d_prec_width_fit_nofit_pos_lj,0,1650290183
240,d_prec_width_fit_nofit_neg_lj,0,1650290183
241,d_prec_width_nofit_nofit_pos_lj,0,1650290183
242,d_prec_width_nofit_nofit_neg_lj,0,1650290183
243,d_prec_width_ff_pos_zp,0,1650290183
244,d_prec_width_ff_neg_zp,0,1650290183
245,d_prec_width_ff_zero_zp,0,1650290183
246,d_prec_width_nf_pos_zp,0,1650290183
247,d_prec_width_nf_neg_zp,0,1650290183
248,d_prec_width_fn_pos_zp,0,1650290183
249,d_prec_width_fn_neg_zp,0,1650290183
250,d_prec_width_nn_pos_zp,0,1650290183
251,d_prec_width_nn_neg_zp,0,1650290183
252,d_prec_width_ff_pos_lj_zp_ignoreflag,0,1650290183
253,d_prec_width_ff_neg_ljzp_ignoreflag,0,1650290183
254,d_prec_width_ff_zero_ljzp_ignoreflag,0,1650290183
255,d_prec_width_nf_pos_ljzp_ignoreflag,0,1650290183
256,d_prec_width_nf_neg_ljzp_ignoreflag,0,1650290183
257,d_prec_width_fn_pos_ljzp_ignoreflag,0,1650290183
258,d_prec_width_fn_neg_ljzp_ignoreflag,0,1650290183
259,d_prec_width_nn_pos_ljzp_ignoreflag,0,1650290183
260,d_prec_width_nn_neg_ljzp_ignoreflag,0,1650290183
261,d_prec0val0_basic,0,1650290183
262,d_prec0val0_implicit,0,1650290183
263,d_prec0val0_w,0,1650290183
264,d_prec0val0_w_impl,0,1650290183
265,d_prec0val0_wlj,0,1650290183
266,d_prec0val0_wlj_impl,0,1650290183
